code;description;unit;unitPrice
95646;KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PVC DN 32 (1), PARA 3 MEDIDORES  FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016;UN;573,61
95647;KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PVC DN 32 (1), PARA 4 MEDIDORES  FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016;UN;751,26
95648;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 28 (1""), PARA 1 MEDIDOR - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;471,8
95649;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 28 (1""), PARA 2 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;808,58
95650;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 28 (1""), PARA 3 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;1.179,95
95651;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 28 (1""), PARA 4 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;1.530,84
95652;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 35 (1 ¼""), PARA 1 MEDIDOR - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;585,13
95653;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 35 (1 ¼""), PARA 2 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;1.033,64
95654;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 35 (1 ¼""), PARA 3 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;1.521,50
95655;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM CPVC DN 35 (1 ¼""), PARA 4 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;1.983,06
95657;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 25 (¾"") PARA 1 MEDIDOR - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;226,97
95658;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 25 (¾"" ) PARA 2 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;425,18
95659;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 25 (¾"") PARA 3 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;593,56
95660;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 25 (¾"") PARA 4 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;846,6
95661;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 32 (1"") PARA 1 MEDIDOR - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;289,55
95662;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 32 (1"") PARA 2 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;551,46
95663;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 32 (1"") PARA 3 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;832,58
95664;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN20 DN 32 (1"") PARA 4 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;1.096,01
95665;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 25 (¾"") PARA 1 MEDIDOR - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;238,08
95666;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 25 (¾"") PARA 2 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;451,42
95667;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 25 (¾"") PARA 3 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;674,53
95668;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 25 (¾"") PARA 4 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;884,12
95669;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 32 (1"") PARA 1 MEDIDOR - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;311,3
95670;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 32 (1"") PARA 2 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;576,29
95671;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 32 (1"") PARA 3 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;865,12
95672;"KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PPR PN25 DN 32 (1"") PARA 4 MEDIDORES - FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016";UN;1.156,55
95673;HIDRÔMETRO DN 20 (½), 1,5 M³/H  FORNECIMENTO E INSTALAÇÃO. AF_11/2016;UN;113,03
95674;HIDRÔMETRO DN 20 (½), 3,0 M³/H  FORNECIMENTO E INSTALAÇÃO. AF_11/2016;UN;119,9
95675;HIDRÔMETRO DN 25 (¾ ), 5,0 M³/H FORNECIMENTO E INSTALAÇÃO. AF_11/2016;UN;146,35
95676;CAIXA EM CONCRETO PRÉ-MOLDADO PARA ABRIGO DE HIDRÔMETRO COM DN 20 (½)  FORNECIMENTO E INSTALAÇÃO. AF_11/2016;UN;124,01
97741;KIT CAVALETE PARA MEDIÇÃO DE ÁGUA - ENTRADA INDIVIDUALIZADA, EM PVC DN 25 (¾), PARA 1 MEDIDOR  FORNECIMENTO E INSTALAÇÃO (EXCLUSIVE HIDRÔMETRO). AF_11/2016;UN;161,28
90436;FURO EM ALVENARIA PARA DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_05/2015;UN;12,82
90437;FURO EM ALVENARIA PARA DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM. AF_05/2015;UN;31,16
90438;FURO EM ALVENARIA PARA DIÂMETROS MAIORES QUE 75 MM. AF_05/2015;UN;44,66
90439;FURO EM CONCRETO PARA DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_05/2015;UN;66,37
90440;FURO EM CONCRETO PARA DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM. AF_05/2015;UN;106,29
90441;FURO EM CONCRETO PARA DIÂMETROS MAIORES QUE 75 MM. AF_05/2015;UN;135,78
90443;RASGO EM ALVENARIA PARA RAMAIS/ DISTRIBUIÇÃO COM DIAMETROS MENORES OU IGUAIS A 40 MM. AF_05/2015;M;11,66
90444;RASGO EM CONTRAPISO PARA RAMAIS/ DISTRIBUIÇÃO COM DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_05/2015;M;28,47
90445;RASGO EM CONTRAPISO PARA RAMAIS/ DISTRIBUIÇÃO COM DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM. AF_05/2015;M;30,4
90446;RASGO EM CONTRAPISO PARA RAMAIS/ DISTRIBUIÇÃO COM DIÂMETROS MAIORES QUE 75 MM. AF_05/2015;M;33,04
90447;RASGO EM ALVENARIA PARA ELETRODUTOS COM DIAMETROS MENORES OU IGUAIS A 40 MM. AF_05/2015;M;6,39
90451;PASSANTE TIPO PEÇA EM POLIESTIRENO PARA ABERTURA PARA PASSAGEM DE 1 TUBO, FIXADO EM LAJE. AF_05/2015;UN;4,47
90452;PASSANTE TIPO PEÇA EM POLIESTIRENO PARA ABERTURA PARA PASSAGEM DE MAIS DE 1 TUBO, FIXADO EM LAJE. AF_05/2015;UN;24,68
90453;PASSANTE TIPO TUBO DE DIÂMETRO MENOR OU IGUAL A 40 MM, FIXADO EM LAJE. AF_05/2015;UN;3,01
90454;PASSANTE TIPO TUBO DE DIÂMETRO MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM, FIXADO EM LAJE. AF_05/2015;UN;5,35
90455;PASSANTE TIPO TUBO DE DIÂMETRO MAIOR QUE 75 MM, FIXADO EM LAJE. AF_05/2015;UN;6,69
90456;QUEBRA EM ALVENARIA PARA INSTALAÇÃO DE CAIXA DE TOMADA (4X4 OU 4X2). AF_05/2015;UN;3,74
90457;QUEBRA EM ALVENARIA PARA INSTALAÇÃO DE QUADRO DISTRIBUIÇÃO PEQUENO (19X25 CM). AF_05/2015;UN;8,53
90458;QUEBRA EM ALVENARIA PARA INSTALAÇÃO DE QUADRO DISTRIBUIÇÃO GRANDE (76X40 CM). AF_05/2015;UN;24,22
90459;QUEBRA EM ALVENARIA PARA INSTALAÇÃO DE ABRIGO PARA MANGUEIRAS (90X60 CM). AF_05/2015;UN;34,15
90460;SUPORTE PARA ATÉ 3 TUBOS HORIZONTAIS, ESPAÇADO A CADA 1 M, EM PERFILADO DE SEÇÃO 38X76 MM, POR METRO DE TUBULAÇÃO FIXADA. AF_05/2015;M;12,58
90461;SUPORTE PARA MAIS DE 3 TUBOS HORIZONTAIS, ESPAÇADO A CADA 1 M, EM PERFILADO DE SEÇÃO 38X76 MM, POR METRO DE TUBULAÇÃO FIXADA. AF_05/2015;M;7,77
90462;SUPORTE PARA ATÉ 3 TUBOS VERTICAIS, ESPAÇADO A CADA 3 M, EM PERFILADO DE SEÇÃO 38X38 MM, POR METRO DE TUBULAÇÃO FIXADA. AF_05/2015;M;1,67
90463;SUPORTE PARA MAIS DE 3 TUBOS VERTICAIS, ESPAÇADO A CADA 3 M, EM PERFILADO DE SEÇÃO 38X38 MM, POR METRO DE TUBULAÇÃO FIXADA. AF_05/2015;M;1,4
90466;CHUMBAMENTO LINEAR EM ALVENARIA PARA RAMAIS/DISTRIBUIÇÃO COM DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_05/2015;M;12,02
90467;CHUMBAMENTO LINEAR EM ALVENARIA PARA RAMAIS/DISTRIBUIÇÃO COM DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM. AF_05/2015;M;19,05
90468;CHUMBAMENTO LINEAR EM CONTRAPISO PARA RAMAIS/DISTRIBUIÇÃO COM DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_05/2015;M;5,49
90469;CHUMBAMENTO LINEAR EM CONTRAPISO PARA RAMAIS/DISTRIBUIÇÃO COM DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM. AF_05/2015;M;8,83
90470;CHUMBAMENTO LINEAR EM CONTRAPISO PARA RAMAIS/DISTRIBUIÇÃO COM DIÂMETROS MAIORES QUE 75 MM. AF_05/2015;M;12,27
91166;FIXAÇÃO DE TUBOS HORIZONTAIS DE PEX DIAMETROS IGUAIS OU INFERIORES A 40 MM COM ABRAÇADEIRA PLÁSTICA 390 MM, FIXADA EM LAJE. AF_05/2015;M;4,36
91167;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MENORES OU IGUAIS A 40 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 1/2"", FIXADA EM PERFILADO EM LAJE. AF_05/2015";M;14,29
91168;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 1 1/2"", FIXADA EM PERFILADO EM LAJE. AF_05/2015";M;10,95
91169;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MAIORES QUE 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 3"", FIXADA EM PERFILADO EM LAJE. AF_05/2015";M;12,92
91170;FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MENORES OU IGUAIS A 40 MM OU ELETROCALHAS ATÉ 150MM DE LARGURA, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 1/2, FIXADA EM PERFILADO EM LAJE. AF_05/2015;M;3,68
91171;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 1 1/2"", FIXADA EM PERFILADO EM LAJE. AF_05/2015";M;4,67
91172;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MAIORES QUE 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 3"", FIXADA EM PERFILADO EM LAJE. AF_05/2015";M;6,82
91173;"FIXAÇÃO DE TUBOS VERTICAIS DE PPR DIÂMETROS MENORES OU IGUAIS A 40 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 1/2"", FIXADA EM PERFILADO EM ALVENARIA. AF_05/2015";M;1,86
91174;"FIXAÇÃO DE TUBOS VERTICAIS DE PPR DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 1 1/2"", FIXADA EM PERFILADO EM ALVENARIA. AF_05/2015";M;3,7
91175;"FIXAÇÃO DE TUBOS VERTICAIS DE PPR DIÂMETROS MAIORES QUE 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 3"", FIXADA EM PERFILADO EM ALVENARIA. AF_05/2015";M;6
91176;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MENORES OU IGUAIS A 40 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO  D  1/2"" , FIXADA DIRETAMENTE NA LAJE. AF_05/2015";M;31,14
91177;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO  D  1 1/2"" , FIXADA DIRETAMENTE NA LAJE. AF_05/2015";M;14,44
91178;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MAIORES QUE 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO  D  3"" , FIXADA DIRETAMENTE NA LAJE. AF_05/2015";M;17,66
91179;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MENORES OU IGUAIS A 40 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO  D  1/2"" , FIXADA DIRETAMENTE NA LAJE. AF_05/2015";M;7,99
91180;FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D 1 1/2, FIXADA DIRETAMENTE NA LAJE. AF_05/2015;M;7,43
91181;"FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MAIORES QUE 75 MM COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO  D  3"" , FIXADA DIRETAMENTE NA LAJE. AF_05/2015";M;7,98
91182;FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MENORES OU IGUAIS A 40 MM COM ABRAÇADEIRA METÁLICA FLEXÍVEL 18 MM, FIXADA DIRETAMENTE NA LAJE. AF_05/2015;M;26,04
91183;FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM COM ABRAÇADEIRA METÁLICA FLEXÍVEL 18 MM, FIXADA DIRETAMENTE NA LAJE. AF_05/2015;M;12,66
91184;FIXAÇÃO DE TUBOS HORIZONTAIS DE PPR DIÂMETROS MAIORES QUE 75 MM COM ABRAÇADEIRA METÁLICA FLEXÍVEL 18 MM, FIXADA DIRETAMENTE NA LAJE. AF_05/2015;M;11,72
91185;FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MENORES OU IGUAIS A 40 MM COM ABRAÇADEIRA METÁLICA FLEXÍVEL 18 MM, FIXADA DIRETAMENTE NA LAJE. AF_05/2015;M;6,68
91186;FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM COM ABRAÇADEIRA METÁLICA FLEXÍVEL 18 MM, FIXADA DIRETAMENTE NA LAJE. AF_05/2015;M;5,41
91187;FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC, CPVC OU COBRE DIÂMETROS MAIORES QUE 75 MM COM ABRAÇADEIRA METÁLICA FLEXÍVEL 18 MM, FIXADA DIRETAMENTE NA LAJE. AF_05/2015;M;6,18
91188;CHUMBAMENTO PONTUAL DE ABERTURA EM LAJE COM PASSAGEM DE 1 TUBO DE DIAMETRO EQUIVALENTE IGUAL À  50 MM. AF_05/2015;UN;6,89
91189;CHUMBAMENTO PONTUAL DE ABERTURA EM LAJE COM PASSAGEM DE MAIS DE 1 TUBO DE  DIAMETRO EQUIVALENTE IGUAL À  50 MM. AF_05/2015;UN;52,55
91190;CHUMBAMENTO PONTUAL EM PASSAGEM DE TUBO COM DIÂMETRO MENOR OU IGUAL A 40 MM. AF_05/2015;UN;4,63
91191;CHUMBAMENTO PONTUAL EM PASSAGEM DE TUBO COM DIÂMETROS ENTRE 40 MM E 75 MM. AF_05/2015;UN;4,9
91192;CHUMBAMENTO PONTUAL EM PASSAGEM DE TUBO COM DIÂMETRO MAIOR QUE 75 MM. AF_05/2015;UN;5,42
91222;RASGO EM ALVENARIA PARA RAMAIS/ DISTRIBUIÇÃO COM DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM. AF_05/2015;M;12,55
94480;CONJUNTO HIDRÁULICO PARA INSTALAÇÃO DE BOMBA EM AÇO ROSCÁVEL, DN SUCÇÃO 65 (2½) E DN RECALQUE 50 (2), PARA EDIFICAÇÃO ENTRE 12 E 18 PAVIMENTOS  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;UN;2.318,14
94481;CONJUNTO HIDRÁULICO PARA INSTALAÇÃO DE BOMBA EM AÇO ROSCÁVEL, DN SUCÇÃO 50 (2) E DN RECALQUE 40 (1 1/2), PARA EDIFICAÇÃO ENTRE 8 E 12 PAVIMENTOS  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;UN;1.641,85
94482;CONJUNTO HIDRÁULICO PARA INSTALAÇÃO DE BOMBA EM AÇO ROSCÁVEL, DN SUCÇÃO 40 (1 1/2) E DN RECALQUE 32 (1 1/4), PARA EDIFICAÇÃO ENTRE 4 E 8 PAVIMENTOS  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;UN;1.302,84
94483;CONJUNTO HIDRÁULICO PARA INSTALAÇÃO DE BOMBA EM AÇO ROSCÁVEL, DN SUCÇÃO 32 (1 1/4) E DN RECALQUE 25 (1), PARA EDIFICAÇÃO ATÉ 4 PAVIMENTOS  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;UN;1.100,91
95541;FIXAÇÃO UTILIZANDO PARAFUSO E BUCHA DE NYLON, SOMENTE MÃO DE OBRA. AF_10/2016;UN;4,15
96559;SUPORTE PARA DUTO EM CHAPA GALVANIZADA BITOLA 26, ESPAÇADO A CADA 1 M, EM PERFILADO DE SEÇÃO 38X76 MM, POR ÁREA DE DUTO FIXADO. AF_07/2017;M2;35,12
96560;SUPORTE PARA DUTO EM CHAPA GALVANIZADA BITOLA 24, ESPAÇADO A CADA 1 M, EM PERFILADO DE SEÇÃO 38X76 MM, POR ÁREA DE DUTO FIXADO. AF_07/2017;M2;22,09
96561;SUPORTE PARA DUTO EM CHAPA GALVANIZADA BITOLA 22, ESPAÇADO A CADA 1 M, EM PERFILADO DE SEÇÃO 38X76 MM, POR ÁREA DE DUTO FIXADO. AF_07/2017;M2;15,76
96562;SUPORTE PARA ELETROCALHA LISA OU PERFURADA EM AÇO GALVANIZADO, LARGURA 200 OU 400 MM E ALTURA 50 MM, ESPAÇADO A CADA 1,5 M, EM PERFILADO DE SEÇÃO 38X76 MM, POR METRO DE ELETRECOLHA FIXADA. AF_07/2017;M;20,87
96563;SUPORTE PARA ELETROCALHA LISA OU PERFURADA EM AÇO GALVANIZADO, LARGURA 500 OU 800 MM E ALTURA 50 MM, ESPAÇADO A CADA 1,5 M, EM PERFILADO DE SEÇÃO 38X76 MM, POR METRO DE ELETROCALHA FIXADA. AF_07/2017;M;25,58
100128;TIL (TUBO DE INSPEÇÃO E LIMPEZA) RADIAL PARA ESGOTO, EM PVC, DN 300X200 MM. AF_12/2020;UN;1.933,33
101802;CAIXA ENTERRADA RETENTORA DE AREIA RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 1,00 X 1,00 X 1,20 M, EXCLUINDO TAMPÃO. AF_12/2020;UN;1.643,73
101803;CAIXA ENTERRADA SEPARADORA DE ÓLEO RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 0,6 X 0,6 X 1,00 M, EXCLUINDO TAMPÃO. AF_12/2020;UN;1.032,54
101804;CAIXA ENTERRADA SEPARADORA DE ÓLEO RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 0,8 X 0,8 X 1,00 M, EXCLUINDO TAMPÃO. AF_12/2020;UN;1.312,39
101805;CAIXA ENTERRADA SEPARADORA DE ÓLEO RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 1,00 X 1,00 X 1,00 M, EXCLUINDO TAMPÃO. AF_12/2020;UN;1.672,47
102111;BOMBA CENTRÍFUGA, MONOFÁSICA, 0,5 CV OU 0,49 HP, HM 6 A 20 M, Q 1,2 A 8,3 M3/H - FORNECIMENTO E INSTALAÇÃO. AF_12/2020;UN;1.037,67
102112;BOMBA CENTRÍFUGA, MONOFÁSICA, 0,5 CV OU 0,49 HP, HM 6 A 20 M, Q 1,2 A 8,3 M3/H (NÃO INCLUI O FORNECIMENTO DA BOMBA). AF_12/2020;UN;125,74
102113;BOMBA CENTRÍFUGA, TRIFÁSICA, 1 CV OU 0,99 HP, HM 14 A 40 M, Q 0,6 A 8,4 M3/H - FORNECIMENTO E INSTALAÇÃO. AF_12/2020;UN;1.666,01
102114;BOMBA CENTRÍFUGA, TRIFÁSICA, 1 CV OU 0,99 HP, HM 14 A 40 M, Q 0,6 A 8,4 M3/H (NÃO INCLUI O FORNECIMENTO DA BOMBA). AF_12/2020;UN;128,8
102115;BOMBA CENTRÍFUGA, TRIFÁSICA, 1,5 CV OU 1,48 HP, HM 10 A 70 M, Q 1,8 A 5,3 M3/H - FORNECIMENTO E INSTALAÇÃO. AF_12/2020;UN;2.913,22
102116;BOMBA CENTRÍFUGA, TRIFÁSICA, 1,5 CV OU 1,48 HP, HM 10 A 24 M, Q 6,1 A 21,9 M3/H - FORNECIMENTO E INSTALAÇÃO. AF_12/2020;UN;1.780,40
102117;BOMBA CENTRÍFUGA, TRIFÁSICA, 1,5 CV OU 1,48 HP (NÃO INCLUI O FORNECIMENTO DA BOMBA). AF_12/2020;UN;132,51
102118;BOMBA CENTRÍFUGA, TRIFÁSICA, 3 CV OU 2,96 HP, HM 34 A 40 M, Q 8,6 A 14,8 M3/H - FORNECIMENTO E INSTALAÇÃO. AF_12/2020;UN;2.435,03
102119;BOMBA CENTRÍFUGA, TRIFÁSICA, 3 CV OU 2,96 HP, HM 34 A 40 M, Q 8,6 A 14,8 M3/H (NÃO INCLUI O FORNECIMENTO DA BOMBA). AF_12/2020;UN;135,71
102121;MOTO BOMBA HORIZONTAL ATÉ 10 CV, HM 75 A 80 M, Q 25,4 A 48 (NÃO INCLUI O FORNECIMENTO DA BOMBA). AF_12/2020;UN;169,09
102122;BOMBA CENTRÍFUGA, TRIFÁSICA, 10 CV OU 9,86 HP, HM 85 A 140 M, Q 4,2 A 14,9 M3/H - FORNECIMENTO E INSTALAÇÃO. AF_12/2020;UN;8.287,98
102123;BOMBA CENTRÍFUGA, TRIFÁSICA, 10 CV OU 9,86 HP, HM 85 A 140 M, Q 4,2 A 14,9 M3/H (NÃO INCLUI O FORNECIMENTO DA BOMBA). AF_12/2020;UN;178,6
102136;INSTALAÇÃO DE QUADRO ELÉTRICO PARA BOMBAS TRIFÁSICAS ATÉ 25 CV (NÃO INCLUI O FORNECIMENTO DO QUADRO). AF_12/2020;UN;68,33
102137;CHAVE DE BOIA AUTOMÁTICA SUPERIOR/INFERIOR 15A/250V - FORNECIMENTO E INSTALAÇÃO. AF_12/2020;UN;85,49
102138;MOTO BOMBA HORIZONTAL DE 12,5 A 25 CV, HM 140 M (NÃO INCLUI O FORNECIMENTO DA BOMBA). AF_12/2020;UN;194,09
103517;AQUECEDOR SOLAR COMPACTO, KIT PARA 1 COLETOR SOLAR EM VIDRO TEMPERADO E SERPENTINA EM TUBO DE COBRE COM SUPORTE, RESERVATÓRIO, FIXAÇÕES E TUBOS - FORNECIMENTO E INSTALAÇÃO. AF_12/2021;UN;3.286,93
103519;BLOCO CONCRETADO NO LOCAL, 20X20X15CM, PARA BASE DE FIXAÇÃO DA ESTRUTURA SOLAR PARA LAJE DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_12/2021;UN;10,38
